customer_id,segment_name,recency_days,frequency,monetary_value,return_rate,support_ticket_count,sessions_30d,product_views_30d,campaign_clicks_30d,average_discount_used
CUST00598,Dormant and At Risk,-37,4,1835.1988000000001,0.0,0.0,20,78,3,0.2475
CUST00599,Loyal Customers,-43,5,2853.2902000000004,0.0,1.0,2,9,1,0.23399999999999999
CUST00600,Discount Sensitive,263,3,873.6178,0.0,0.0,3,16,0,0.3066666666666667
CUST00601,Dormant and At Risk,70,1,516.336,0.0,0.0,8,29,3,0.04
CUST00602,Dormant and At Risk,91,1,73.60740000000001,0.0,0.0,5,25,1,0.57
CUST00603,High Value but Unhappy,-52,10,3832.6958999999997,0.0,4.0,12,70,1,0.32599999999999996
CUST00604,Dormant and At Risk,-49,3,1475.3088,0.3333333333333333,0.0,2,8,1,0.20000000000000004
CUST00605,Dormant and At Risk,160,5,2481.7934,0.0,2.0,8,46,0,0.23399999999999999
CUST00606,Dormant and At Risk,120,1,182.514,0.0,0.0,7,34,0,0.24
CUST00607,Dormant and At Risk,249,3,1796.4308999999998,0.0,0.0,9,39,0,0.27666666666666667
CUST00608,Loyal Customers,-27,4,2516.0613999999996,0.0,1.0,7,38,0,0.3
CUST00609,Loyal Customers,-43,6,3231.7131999999997,0.0,2.0,6,18,1,0.4033333333333333
CUST00610,Loyal Customers,-22,6,3136.9211,0.3333333333333333,2.0,10,48,0,0.32166666666666666
CUST00611,Dormant and At Risk,235,4,2617.9206,0.25,3.0,5,28,0,0.2575
CUST00612,Discount Sensitive,48,2,1507.6834000000001,0.0,0.0,9,41,0,0.35
CUST00613,Loyal Customers,-50,8,3803.0725,0.125,2.0,14,41,0,0.35125
CUST00614,Dormant and At Risk,196,1,179.53319999999997,0.0,0.0,1,5,1,0.33
CUST00615,Dormant and At Risk,34,1,370.20489999999995,1.0,1.0,4,19,1,0.17
CUST00616,Dormant and At Risk,36,5,1917.3498,0.0,1.0,10,41,0,0.27599999999999997
CUST00617,High Value but Unhappy,-40,13,5100.1844,0.07692307692307693,5.0,8,34,0,0.39076923076923076
CUST00618,Dormant and At Risk,-19,3,1658.9829999999997,0.0,0.0,8,26,3,0.18666666666666668
CUST00619,Discount Sensitive,-60,6,1885.9455000000003,0.0,0.0,8,41,0,0.31
CUST00620,Dormant and At Risk,-18,2,761.692,0.0,1.0,17,68,2,0.27
CUST00621,Dormant and At Risk,92,1,247.45629999999997,0.0,0.0,6,32,1,0.29
CUST00622,Discount Sensitive,180,3,1512.2726000000002,0.0,0.0,1,5,3,0.30666666666666664
CUST00623,Loyal Customers,-1,5,2447.5674,0.2,2.0,18,70,2,0.288
CUST00624,Dormant and At Risk,232,1,132.3441,0.0,0.0,4,21,0,0.51
CUST00625,Discount Sensitive,66,4,1439.6255,0.0,0.0,2,10,0,0.3275
CUST00626,Dormant and At Risk,-3,3,1908.2877,0.0,1.0,12,37,0,0.18333333333333335
CUST00627,Discount Sensitive,75,3,1563.1356,0.0,1.0,6,19,1,0.3566666666666667
CUST00628,Loyal Customers,-25,5,2375.859,0.0,2.0,9,35,1,0.36
CUST00629,Discount Sensitive,-37,2,772.8448000000001,0.0,0.0,2,6,1,0.43
CUST00630,Loyal Customers,-7,4,2245.2689,0.0,0.0,20,112,1,0.2575
CUST00631,Loyal Customers,68,10,3911.4754000000003,0.1,2.0,0,0,0,0.388
CUST00632,Dormant and At Risk,61,1,593.2465000000001,0.0,0.0,11,53,1,0.45
CUST00633,Dormant and At Risk,-25,2,1976.8631999999998,0.0,0.0,4,14,1,0.245
CUST00634,Dormant and At Risk,118,4,1330.1164,0.25,2.0,1,5,0,0.22000000000000003
CUST00635,Dormant and At Risk,134,1,660.6990000000001,0.0,0.0,1,3,1,0.35
CUST00636,Loyal Customers,-52,3,3177.3265,0.0,0.0,1,4,0,0.18666666666666668
CUST00637,Loyal Customers,-34,7,4437.433800000001,0.0,1.0,1,6,0,0.3157142857142857
CUST00638,Discount Sensitive,173,6,2210.4048,0.0,0.0,0,0,0,0.3466666666666667
CUST00639,Dormant and At Risk,369,3,2259.5402000000004,0.0,0.0,1,3,0,0.17333333333333334
CUST00640,Dormant and At Risk,130,1,462.1392,0.0,0.0,0,0,1,0.28
CUST00641,Loyal Customers,-9,7,4173.3956,0.0,1.0,5,16,1,0.3057142857142857
CUST00642,Loyal Customers,-22,4,2176.1173,0.25,0.0,4,12,0,0.365
CUST00643,Dormant and At Risk,155,1,807.5916,0.0,0.0,14,74,1,0.26
CUST00644,Loyal Customers,78,7,2369.632,0.0,0.0,0,0,3,0.37285714285714283
CUST00645,Discount Sensitive,252,3,1658.1205,0.0,2.0,0,0,0,0.44333333333333336
CUST00646,Champions,-10,7,5124.9192,0.14285714285714285,1.0,5,28,0,0.17142857142857146
CUST00647,Dormant and At Risk,64,1,441.5424,0.0,1.0,2,8,0,0.13
CUST00648,Loyal Customers,-60,4,2138.9823,0.25,0.0,3,11,3,0.2525
CUST00649,Dormant and At Risk,124,6,2376.2971,0.16666666666666666,4.0,5,28,0,0.28
CUST00650,Discount Sensitive,59,3,1799.3693,0.0,0.0,6,33,0,0.36333333333333334
CUST00651,Loyal Customers,-5,8,3498.6548,0.0,0.0,6,16,2,0.37875000000000003
CUST00652,Loyal Customers,-40,5,3591.5353,0.0,0.0,13,71,2,0.32599999999999996
CUST00653,Loyal Customers,-53,5,3459.9888,0.0,0.0,19,86,0,0.166
CUST00654,Loyal Customers,-47,8,6543.7337,0.25,2.0,8,21,0,0.1375
CUST00655,Loyal Customers,-56,11,4982.8668,0.0,0.0,0,0,0,0.2727272727272727
CUST00656,Loyal Customers,-24,5,3001.1302,0.0,1.0,16,41,0,0.252
CUST00657,Discount Sensitive,63,4,908.8331,0.25,1.0,5,26,1,0.325
CUST00658,Dormant and At Risk,219,2,1719.8580999999997,0.0,1.0,3,9,1,0.27
CUST00659,Discount Sensitive,-39,3,1069.4959,0.0,0.0,21,105,4,0.35000000000000003
CUST00660,Dormant and At Risk,-45,2,1042.4037,0.0,0.0,7,29,2,0.175
CUST00661,Discount Sensitive,180,3,683.3119000000002,0.0,1.0,1,5,0,0.3833333333333333
CUST00662,Dormant and At Risk,124,1,622.6608,0.0,0.0,2,10,0,0.27
CUST00663,Loyal Customers,64,8,3870.3159,0.125,2.0,14,35,0,0.3375
CUST00664,Discount Sensitive,-42,2,621.8694,0.0,1.0,1,3,0,0.31000000000000005
CUST00665,Loyal Customers,-25,10,5894.1509,0.1,2.0,3,9,0,0.186
CUST00666,Dormant and At Risk,-14,2,1154.5066,0.0,1.0,1,6,1,0.29500000000000004
CUST00667,Loyal Customers,-48,6,4406.7942,0.16666666666666666,2.0,7,21,0,0.26
CUST00668,Dormant and At Risk,42,2,805.7760000000001,0.0,0.0,3,12,0,0.16
CUST00669,Loyal Customers,-34,4,2545.4255999999996,0.0,0.0,1,6,0,0.225
CUST00670,Discount Sensitive,242,4,2465.8298999999997,0.0,1.0,0,0,1,0.345
CUST00671,Loyal Customers,-38,9,4088.8251999999998,0.0,1.0,13,53,0,0.33222222222222225
CUST00672,Dormant and At Risk,141,1,230.2161,0.0,0.0,10,38,3,0.47
CUST00673,Dormant and At Risk,118,1,830.2080000000001,0.0,0.0,1,3,1,0.36
CUST00674,Loyal Customers,56,8,3036.6264,0.0,0.0,14,61,0,0.28875
CUST00675,Champions,-58,7,5694.6094,0.0,0.0,8,47,1,0.26285714285714284
CUST00676,Dormant and At Risk,-33,3,1105.8418,0.0,1.0,9,27,2,0.29333333333333333
CUST00677,Discount Sensitive,-51,4,1844.8308,0.25,0.0,1,4,0,0.3275
CUST00678,Dormant and At Risk,196,2,810.1581999999999,0.0,0.0,1,5,0,0.295
CUST00679,Loyal Customers,-19,9,4591.3644,0.0,2.0,3,17,3,0.31777777777777777
CUST00680,Dormant and At Risk,215,1,772.3593,0.0,0.0,1,5,0,0.29
CUST00681,Dormant and At Risk,211,1,809.7160000000001,1.0,1.0,1,5,0,0.41
CUST00682,Dormant and At Risk,-17,2,1549.3411,0.0,1.0,6,28,1,0.175
CUST00683,Loyal Customers,-5,4,3934.506,0.0,2.0,7,38,1,0.27
CUST00684,Dormant and At Risk,140,4,1889.417,0.0,1.0,2,10,0,0.23750000000000002
CUST00685,Dormant and At Risk,-58,2,1228.1879,0.0,0.0,3,13,1,0.295
CUST00686,Dormant and At Risk,127,3,1039.0844,0.0,0.0,21,73,1,0.2866666666666667
CUST00687,Dormant and At Risk,117,5,3221.5018,0.0,0.0,1,4,0,0.23600000000000004
CUST00688,Loyal Customers,-60,7,3676.1478,0.14285714285714285,1.0,1,4,0,0.28285714285714286
CUST00689,Loyal Customers,-51,5,4323.4561,0.0,0.0,13,68,0,0.12000000000000002
CUST00690,Champions,-58,8,6520.3901000000005,0.0,1.0,11,48,3,0.27
CUST00691,Loyal Customers,-57,4,2346.4181,0.0,0.0,14,38,3,0.3875
CUST00692,Discount Sensitive,58,3,1161.7788,0.0,0.0,0,0,1,0.37333333333333335
CUST00693,Dormant and At Risk,147,5,4928.527,0.0,2.0,0,0,0,0.18
CUST00694,Dormant and At Risk,74,1,265.7578,0.0,0.0,14,50,0,0.23
CUST00695,Dormant and At Risk,198,1,363.9415000000001,0.0,1.0,4,21,0,0.41
CUST00696,Loyal Customers,-11,7,4720.9245,0.0,1.0,1,4,0,0.2871428571428572
CUST00697,Loyal Customers,-16,5,3579.0972,0.2,1.0,1,3,0,0.26
CUST00698,High Value but Unhappy,-49,10,5812.8465,0.3,4.0,11,33,0,0.223
CUST00699,Discount Sensitive,-51,5,1575.7500999999997,0.0,0.0,15,49,0,0.382
CUST00700,Loyal Customers,-6,5,3261.2316000000005,0.0,0.0,1,4,0,0.196
CUST00701,Dormant and At Risk,122,5,5643.727,0.0,1.0,10,25,0,0.162
CUST00702,Loyal Customers,77,6,6446.7501,0.16666666666666666,2.0,2,8,0,0.21333333333333335
CUST00703,Dormant and At Risk,104,1,248.4414,0.0,0.0,3,8,0,0.31
CUST00704,Discount Sensitive,22,4,1976.5502000000001,0.0,1.0,12,31,0,0.3275
CUST00705,Dormant and At Risk,12,1,872.61,1.0,1.0,1,3,0,0.0
CUST00706,Loyal Customers,-58,4,2673.7835,0.0,0.0,2,7,0,0.245
CUST00707,Loyal Customers,-44,5,2543.3995999999997,0.2,2.0,10,53,0,0.242
CUST00708,Loyal Customers,-24,8,4530.6129,0.0,1.0,5,20,0,0.28875
CUST00709,Dormant and At Risk,129,1,1710.8289,0.0,0.0,0,0,0,0.13
CUST00710,Loyal Customers,-23,9,4611.6077000000005,0.0,2.0,8,25,0,0.29333333333333333
CUST00711,Loyal Customers,-5,9,3621.5537,0.1111111111111111,2.0,10,50,2,0.39666666666666667
CUST00712,Dormant and At Risk,-45,6,1974.4811,0.0,1.0,2,12,0,0.26166666666666666
CUST00713,Loyal Customers,-4,10,7079.7787,0.1,3.0,10,45,0,0.284
CUST00714,Loyal Customers,-23,7,2145.0739,0.14285714285714285,1.0,2,5,1,0.38
CUST00715,Discount Sensitive,-21,4,759.6301000000001,0.0,0.0,4,24,0,0.4775
CUST00716,Loyal Customers,-50,8,3274.9524,0.0,1.0,14,44,2,0.37375
CUST00717,Discount Sensitive,-14,2,753.9812999999999,0.0,0.0,6,18,0,0.385
CUST00718,Discount Sensitive,117,2,470.851,0.0,0.0,2,5,1,0.325
CUST00719,Loyal Customers,-43,6,2812.6482000000005,0.16666666666666666,1.0,2,5,0,0.29333333333333333
CUST00720,Discount Sensitive,291,5,1863.2713,0.2,2.0,1,5,1,0.406
CUST00721,Loyal Customers,-57,3,3099.564,0.0,0.0,8,24,1,0.12666666666666668
CUST00722,Dormant and At Risk,30,1,102.61600000000001,1.0,1.0,1,3,0,0.6
CUST00723,Dormant and At Risk,69,1,492.12899999999996,0.0,0.0,7,31,1,0.1
CUST00724,Dormant and At Risk,-44,3,1555.9928,0.0,0.0,8,41,2,0.15
CUST00725,Discount Sensitive,141,3,1388.0587,0.0,0.0,0,0,0,0.37333333333333335
CUST00726,High Value but Unhappy,-54,11,5859.5959,0.09090909090909091,4.0,10,55,0,0.3227272727272727
CUST00727,Loyal Customers,8,5,2733.6105,0.2,1.0,10,40,2,0.32
CUST00728,Dormant and At Risk,66,1,309.1764,1.0,1.0,6,19,0,0.22
CUST00729,Dormant and At Risk,140,1,821.3946,0.0,0.0,1,5,1,0.38
CUST00730,Dormant and At Risk,-48,3,1529.4992000000002,0.0,0.0,3,13,0,0.2733333333333333
CUST00731,Discount Sensitive,136,2,927.3091999999999,0.0,0.0,2,6,1,0.38
CUST00732,Dormant and At Risk,-59,2,652.5875000000001,0.0,1.0,6,34,1,0.245
CUST00733,Loyal Customers,-48,5,2698.0487000000003,0.0,0.0,5,18,0,0.20800000000000002
CUST00734,Loyal Customers,-54,8,5651.5049,0.125,2.0,6,19,0,0.30625
CUST00735,Discount Sensitive,-44,6,1571.5191,0.0,1.0,1,5,0,0.48833333333333334
CUST00736,Discount Sensitive,66,3,1121.7788,0.0,0.0,3,9,0,0.35333333333333333
CUST00737,Dormant and At Risk,-51,2,1142.0968,0.0,0.0,1,4,0,0.27
CUST00738,Dormant and At Risk,78,1,447.09680000000003,1.0,1.0,8,38,2,0.18
CUST00739,Dormant and At Risk,-46,2,1456.4213,0.0,0.0,8,47,1,0.17
CUST00740,Discount Sensitive,261,5,2728.6677999999997,0.2,1.0,5,16,2,0.37
CUST00741,Dormant and At Risk,-54,4,1670.499,0.0,0.0,3,8,1,0.2475
CUST00742,Discount Sensitive,49,2,861.07,0.0,0.0,5,17,0,0.365
CUST00743,Loyal Customers,-60,6,3115.335,0.16666666666666666,1.0,3,13,2,0.25
CUST00744,Dormant and At Risk,65,2,925.6336000000001,0.0,0.0,2,8,2,0.14
CUST00745,Discount Sensitive,-60,3,1774.3348999999998,0.0,0.0,14,78,0,0.3066666666666667
CUST00746,Discount Sensitive,177,2,941.997,0.0,0.0,0,0,0,0.46
CUST00747,Dormant and At Risk,-55,3,1516.6283999999998,0.0,1.0,13,62,0,0.2833333333333333
CUST00748,Loyal Customers,-11,8,4330.8345,0.0,1.0,5,29,0,0.20500000000000002
CUST00749,Discount Sensitive,-22,3,1252.3317000000002,0.0,0.0,13,56,3,0.43333333333333335
CUST00750,Loyal Customers,-43,5,3133.0433,0.0,0.0,8,27,1,0.34199999999999997
CUST00751,Loyal Customers,-40,3,2159.4453999999996,0.0,0.0,8,38,1,0.21666666666666667
CUST00752,Dormant and At Risk,97,2,1023.2298000000001,0.0,1.0,2,8,0,0.23500000000000001
CUST00753,Dormant and At Risk,143,1,918.2628000000001,0.0,0.0,9,24,0,0.16
CUST00754,Champions,-27,5,5038.071,0.0,1.0,18,75,1,0.158
CUST00755,Dormant and At Risk,200,2,1115.6754,0.5,1.0,12,48,2,0.27999999999999997
CUST00756,Dormant and At Risk,113,3,2745.1059999999998,0.0,2.0,0,0,0,0.19666666666666668
CUST00757,Loyal Customers,-44,6,2254.9384999999997,0.0,0.0,4,14,1,0.325
CUST00758,Champions,-40,12,6056.8852,0.0,0.0,13,65,1,0.25
CUST00759,Dormant and At Risk,38,2,1152.8728,0.0,0.0,4,24,0,0.26
CUST00760,Dormant and At Risk,162,2,830.9652000000001,0.5,1.0,1,3,0,0.28
CUST00761,Dormant and At Risk,193,2,958.1359,0.0,0.0,1,4,0,0.145
CUST00762,Loyal Customers,-52,3,2565.4181,0.3333333333333333,1.0,8,41,0,0.2966666666666667
CUST00763,Dormant and At Risk,188,4,3652.1093,0.0,0.0,0,0,0,0.2375
CUST00764,Loyal Customers,-55,7,4212.2675,0.0,0.0,8,30,0,0.2342857142857143
CUST00765,Discount Sensitive,98,3,1656.1989,0.0,1.0,2,7,0,0.34
CUST00766,Discount Sensitive,166,2,1234.4098,0.0,0.0,7,25,0,0.305
CUST00767,Loyal Customers,75,7,2386.4778,0.0,3.0,7,39,3,0.3314285714285714
CUST00768,Loyal Customers,-33,5,3377.8280000000004,0.0,1.0,3,11,0,0.194
CUST00769,Loyal Customers,18,6,2014.4596000000001,0.0,2.0,2,11,0,0.29333333333333333
CUST00770,Loyal Customers,-33,6,3497.8392,0.0,1.0,12,64,1,0.20333333333333334
CUST00771,Dormant and At Risk,90,1,269.4884,0.0,1.0,8,47,0,0.41
CUST00772,Dormant and At Risk,190,3,2269.0595000000003,0.0,0.0,9,25,1,0.2833333333333333
CUST00773,Dormant and At Risk,71,3,1672.0294,0.0,1.0,4,21,0,0.25666666666666665
CUST00774,Dormant and At Risk,101,3,1294.3234,0.0,0.0,2,7,0,0.10666666666666667
CUST00775,Dormant and At Risk,-50,3,1678.3687,0.0,0.0,8,41,2,0.27999999999999997
CUST00776,Dormant and At Risk,135,4,2286.9271,0.0,0.0,0,0,0,0.245
CUST00777,Dormant and At Risk,-45,2,1648.9711,0.0,0.0,2,8,1,0.225
CUST00778,Dormant and At Risk,331,4,3003.3252,0.0,1.0,1,4,0,0.155
CUST00779,Dormant and At Risk,-51,2,1305.1365,0.0,0.0,3,14,1,0.245
CUST00780,Loyal Customers,-15,6,3491.5639,0.16666666666666666,3.0,12,40,0,0.25166666666666665
CUST00781,Discount Sensitive,-15,2,453.36969999999997,0.0,0.0,4,14,0,0.385
CUST00782,Dormant and At Risk,194,1,348.6432,0.0,0.0,1,4,2,0.31
CUST00783,Discount Sensitive,232,6,2785.5256,0.0,1.0,3,13,2,0.37333333333333335
CUST00784,Loyal Customers,45,5,2321.3197,0.0,0.0,11,62,1,0.248
CUST00785,Loyal Customers,-52,9,4880.4606,0.0,1.0,5,13,0,0.29666666666666663
CUST00786,High Value but Unhappy,150,5,4802.5545,0.2,3.0,1,4,0,0.11400000000000002
CUST00787,Loyal Customers,-17,8,4938.9529,0.0,2.0,2,7,0,0.25125
CUST00788,Discount Sensitive,-49,4,1514.3256999999999,0.0,0.0,8,41,0,0.34750000000000003
CUST00789,Dormant and At Risk,-39,4,1759.8868,0.0,0.0,1,5,0,0.27
CUST00790,Dormant and At Risk,78,1,371.6523,0.0,1.0,9,49,1,0.19
CUST00791,Dormant and At Risk,230,1,736.5166,0.0,1.0,0,0,0,0.38
CUST00792,Discount Sensitive,148,6,1918.5248000000001,0.0,1.0,4,24,0,0.4583333333333333
CUST00793,Discount Sensitive,113,3,1709.5151999999998,0.0,0.0,1,5,1,0.39666666666666667
CUST00794,Dormant and At Risk,171,5,2269.928,0.0,2.0,7,22,0,0.198
CUST00795,Dormant and At Risk,138,4,3072.2296,0.0,0.0,2,7,0,0.2
CUST00796,Dormant and At Risk,151,3,4340.7269,0.0,0.0,8,23,0,0.22333333333333336
CUST00797,Loyal Customers,-15,6,2855.0438999999997,0.0,0.0,7,18,1,0.29333333333333333
CUST00798,Champions,-6,11,5288.6907,0.0,1.0,8,25,1,0.2609090909090909
CUST00799,Loyal Customers,56,6,2698.88,0.0,1.0,2,9,0,0.2816666666666667
CUST00800,High Value but Unhappy,-6,11,9219.0908,0.18181818181818182,4.0,7,20,2,0.17545454545454547
CUST00801,Loyal Customers,76,3,2389.4501999999998,0.0,1.0,1,4,0,0.26
CUST00802,Dormant and At Risk,201,1,1286.6399999999999,0.0,0.0,1,3,0,0.28
CUST00803,Champions,-46,9,5056.3857,0.1111111111111111,1.0,2,11,2,0.26333333333333336
CUST00804,Loyal Customers,-29,3,3035.2893,0.0,0.0,7,30,1,0.24333333333333332
CUST00805,Dormant and At Risk,-48,2,1395.2755,0.0,0.0,8,25,0,0.19999999999999998
CUST00806,Dormant and At Risk,-49,4,1853.1658,0.0,0.0,11,31,0,0.27
CUST00807,Dormant and At Risk,112,2,1518.1629,0.0,0.0,4,21,0,0.19
CUST00808,Loyal Customers,-43,8,3236.2714,0.125,2.0,16,61,0,0.33
CUST00809,Discount Sensitive,-9,4,1711.5396999999998,0.25,2.0,12,63,4,0.3075
CUST00810,Discount Sensitive,-6,2,780.7203,0.0,0.0,0,0,2,0.345
CUST00811,Discount Sensitive,184,6,2345.3259,0.0,0.0,2,10,1,0.3983333333333334
CUST00812,Dormant and At Risk,189,1,287.37,0.0,0.0,0,0,0,0.25
CUST00813,High Value but Unhappy,-23,10,8290.8325,0.0,4.0,11,66,3,0.197
CUST00814,Loyal Customers,-10,4,3101.7524000000003,0.25,0.0,14,57,0,0.2925
CUST00815,Loyal Customers,-54,6,6726.3253,0.16666666666666666,2.0,3,12,0,0.19166666666666665
CUST00816,Loyal Customers,-51,4,2953.8278,0.0,1.0,7,21,1,0.2625
CUST00817,Champions,-18,15,9009.647799999999,0.0,1.0,13,55,2,0.3093333333333333
CUST00818,Dormant and At Risk,147,1,870.1792,0.0,1.0,1,6,0,0.12
CUST00819,Loyal Customers,-57,5,2002.8137,0.0,1.0,5,25,0,0.2
CUST00820,Discount Sensitive,189,2,521.1034000000001,0.0,0.0,4,14,2,0.44
CUST00821,Discount Sensitive,-24,4,1064.2707,0.25,2.0,6,32,0,0.33499999999999996
CUST00822,Loyal Customers,-14,7,3725.8167999999996,0.0,1.0,10,42,0,0.32
CUST00823,Dormant and At Risk,146,8,2711.6648,0.25,3.0,2,5,0,0.24625
CUST00824,Loyal Customers,-34,5,2626.1717,0.0,0.0,4,22,0,0.16199999999999998
CUST00825,Dormant and At Risk,97,1,308.0775,0.0,0.0,3,17,3,0.25
CUST00826,Discount Sensitive,158,10,5459.388199999999,0.0,2.0,9,28,0,0.332
CUST00827,Dormant and At Risk,-40,2,1833.4789999999998,0.0,0.0,4,15,2,0.16999999999999998
CUST00828,Dormant and At Risk,90,1,217.10510000000002,0.0,0.0,5,13,0,0.39
CUST00829,Loyal Customers,-47,11,4914.8874000000005,0.0,1.0,9,33,3,0.30818181818181817
CUST00830,Discount Sensitive,-46,4,1256.9076,0.0,0.0,11,30,1,0.3875
CUST00831,Discount Sensitive,-54,4,1767.5851,0.0,2.0,11,57,1,0.3025
CUST00832,Dormant and At Risk,-15,2,858.1095,0.0,0.0,9,45,3,0.20500000000000002
CUST00833,Dormant and At Risk,67,1,582.8484,0.0,0.0,6,16,0,0.49
CUST00834,Discount Sensitive,-46,5,1549.6769,0.2,1.0,6,24,0,0.45
CUST00835,Dormant and At Risk,157,9,4965.4536,0.1111111111111111,1.0,8,23,0,0.27555555555555555
CUST00836,Dormant and At Risk,-35,4,1769.3136,0.0,0.0,7,18,0,0.295
CUST00837,Discount Sensitive,-55,4,1671.2912000000001,0.0,0.0,7,40,1,0.33499999999999996
CUST00838,Loyal Customers,9,6,3198.7472,0.0,2.0,11,65,1,0.2866666666666667
CUST00839,Dormant and At Risk,162,3,1756.4544,0.0,0.0,2,10,0,0.15333333333333332
CUST00840,High Value but Unhappy,-50,12,8173.094799999999,0.0,4.0,3,11,0,0.24749999999999997
CUST00841,Loyal Customers,-52,9,6540.963299999999,0.1111111111111111,2.0,2,7,0,0.17777777777777778
CUST00842,Champions,-36,7,5730.6545,0.0,1.0,1,3,0,0.2657142857142857
CUST00843,Dormant and At Risk,45,1,482.214,1.0,1.0,1,5,2,0.4
CUST00844,Dormant and At Risk,-20,2,531.2731,0.5,0.0,1,3,1,0.29500000000000004
CUST00845,Discount Sensitive,96,4,1878.3605,0.0,2.0,4,12,0,0.31
CUST00846,Loyal Customers,-21,11,6928.9514,0.09090909090909091,2.0,15,58,0,0.1809090909090909
CUST00847,Loyal Customers,-36,8,5358.4501,0.125,2.0,12,64,5,0.33375
CUST00848,Loyal Customers,-41,4,2030.9791,0.0,0.0,8,26,1,0.1625
CUST00849,Loyal Customers,-57,8,3482.3415999999997,0.0,0.0,9,46,2,0.29125
CUST00850,Discount Sensitive,7,2,1592.4596999999999,0.5,1.0,5,30,0,0.355
CUST00851,Dormant and At Risk,-30,4,1922.8865999999998,0.25,1.0,8,44,0,0.21250000000000002
CUST00852,Discount Sensitive,-29,5,1480.1313,0.0,0.0,1,5,1,0.30999999999999994
CUST00853,Dormant and At Risk,61,1,169.03820000000002,0.0,1.0,9,46,0,0.47
CUST00854,Dormant and At Risk,279,3,1741.9650000000001,0.0,0.0,1,6,0,0.2733333333333334
CUST00855,Dormant and At Risk,292,1,349.6779000000001,0.0,0.0,1,5,0,0.43
CUST00856,Dormant and At Risk,-39,2,2378.3881,0.0,1.0,1,6,3,0.14
CUST00857,Loyal Customers,-56,8,6143.7178,0.125,3.0,3,17,1,0.255
CUST00858,Dormant and At Risk,90,3,1898.0142,0.0,0.0,1,4,0,0.21333333333333335
CUST00859,Discount Sensitive,169,4,1513.4247,0.0,0.0,10,32,2,0.3075
CUST00860,Loyal Customers,-51,4,3611.1792,0.0,1.0,7,26,4,0.2925
CUST00861,Discount Sensitive,170,3,1178.8862000000001,0.0,1.0,3,12,2,0.31666666666666665
CUST00862,Dormant and At Risk,453,4,2999.2362000000003,0.0,0.0,2,6,0,0.235
CUST00863,Loyal Customers,-59,5,3272.5445999999997,0.0,0.0,6,30,0,0.21000000000000002
CUST00864,Dormant and At Risk,138,2,826.0287000000001,0.0,2.0,2,6,1,0.265
CUST00865,Discount Sensitive,-55,4,1851.6959,0.0,1.0,10,31,2,0.32
CUST00866,Dormant and At Risk,26,1,1203.8673999999999,0.0,0.0,5,21,0,0.06
CUST00867,Dormant and At Risk,15,1,191.08799999999997,0.0,1.0,6,21,0,0.55
CUST00868,Dormant and At Risk,-48,2,1919.4132,0.0,0.0,14,56,1,0.26
CUST00869,Discount Sensitive,93,6,2142.8324000000002,0.16666666666666666,2.0,0,0,0,0.35333333333333333
CUST00870,Loyal Customers,-13,8,4466.8962,0.0,1.0,13,56,0,0.2775
CUST00871,Dormant and At Risk,122,8,5937.3434,0.0,2.0,3,14,0,0.20625
CUST00872,Dormant and At Risk,125,3,1459.3414,0.0,0.0,6,27,2,0.26666666666666666
CUST00873,Champions,-11,6,5378.5042,0.0,0.0,2,11,0,0.16166666666666665
CUST00874,Dormant and At Risk,21,1,388.7856,0.0,0.0,7,34,0,0.24
CUST00875,Dormant and At Risk,-59,4,1300.6734000000001,0.0,0.0,1,3,0,0.29500000000000004
CUST00876,Discount Sensitive,36,3,857.8162000000001,0.0,2.0,6,28,1,0.4166666666666667
CUST00877,Dormant and At Risk,63,3,1615.1844,0.0,1.0,7,23,0,0.18333333333333335
CUST00878,Loyal Customers,-37,4,3074.2523999999994,0.0,0.0,12,66,1,0.2425
CUST00879,Dormant and At Risk,155,6,5028.9407,0.0,0.0,4,10,0,0.20833333333333334
CUST00880,Loyal Customers,-20,6,4068.6669,0.16666666666666666,1.0,11,43,0,0.18499999999999997
CUST00881,Champions,-33,9,7743.0367,0.0,0.0,6,17,0,0.21666666666666667
CUST00882,Dormant and At Risk,85,2,694.7731,0.0,1.0,2,11,0,0.225
CUST00883,Loyal Customers,-20,4,6790.3432,0.0,0.0,1,6,1,0.0775
CUST00884,Dormant and At Risk,271,1,270.7882,0.0,0.0,1,3,0,0.26
CUST00885,Loyal Customers,31,8,5509.1756,0.125,2.0,10,45,1,0.21625
CUST00886,Loyal Customers,-18,7,2968.7736,0.14285714285714285,3.0,3,16,0,0.3057142857142857
CUST00887,Loyal Customers,-17,4,2198.7163,0.0,2.0,0,0,2,0.28500000000000003
CUST00888,Discount Sensitive,108,3,1615.1480999999999,0.0,0.0,0,0,1,0.3666666666666667
CUST00889,Discount Sensitive,44,3,1300.349,0.3333333333333333,1.0,2,10,0,0.3866666666666667
CUST00890,Dormant and At Risk,-5,2,1581.5240000000001,0.0,1.0,1,4,0,0.12
CUST00891,Loyal Customers,-44,4,3529.2635,0.0,0.0,0,0,0,0.29000000000000004
CUST00892,Discount Sensitive,-27,2,1005.5230999999999,0.0,0.0,5,22,1,0.385
CUST00893,Discount Sensitive,99,2,1429.1352,0.0,0.0,5,14,0,0.34
CUST00894,Discount Sensitive,25,2,1353.4285,0.0,2.0,2,6,0,0.31
